0.1016
0.184
0.2664
0.3474
0.4052
0.4686
0.515
0.5682
0.6278
0.6496
0.685
0.7122
0.744
0.7718
0.7928
0.8114
0.8306
0.8552
0.8626
0.8806
0.888
0.895
0.91
0.925
0.9286
0.9374
0.941
0.9476
0.9482
0.9552
0.9612
0.9666
0.9698
0.9746
0.977
0.9756
0.9768
0.9786
0.9834
0.9838
0.9866
0.988
0.9894
0.99
0.9918
0.991
0.993
0.9948
0.9954
0.9952
